trade_date,ts_code,name,pred_open_d1,pred_return,ret_delta
20250516,601008.SH,连云港,6.94498872756958,12.817059160624012,-0.46311429422951633
20250516,002094.SZ,青岛金王,8.602376937866211,7.9196974916278196,2.6508891357565956
20250516,002164.SZ,宁波东力,9.935523986816406,6.9974466241091715,0.06002419892281452
20250516,600744.SH,华银电力,4.949677467346191,6.854014068479963,-0.1511978716985274
20250516,601086.SH,国芳集团,12.739102363586426,6.16994814108347,0.16315083467322022
20250519,603086.SH,先达股份,9.464700698852539,11.60989222759401,-7.014247591581558
20250519,605188.SH,国光连锁,12.726936340332031,8.999371259934374,-6.539894798301726
20250519,601086.SH,国芳集团,12.879987716674805,7.2564132042545415,-6.78718306484194
20250519,002365.SZ,永安药业,13.979406356811523,7.223965456279835,-0.18984516716955557
20250519,002851.SZ,麦格米特,47.76005554199219,4.057761854250397,-2.4303063065851394
20250520,605188.SH,国光连锁,14.230508804321289,8.978552896468361,-2.566983074438367
20250520,002915.SZ,中欣氟材,23.172849655151367,7.6878665068499386,-2.0428651902969275
20250520,600744.SH,华银电力,4.8708815574646,3.5412006339168745,1.0312001885568023
20250520,603516.SH,淳中科技,36.21443176269531,3.33437675592152,-2.0734743953245927
20250520,601956.SH,东贝集团,6.6434502601623535,2.87223625759343,1.2985953031349862
20250521,603980.SH,吉华集团,5.072491645812988,8.438519598210892,1.3446126169371464
20250521,603086.SH,先达股份,8.841172218322754,5.890023478835249,-1.602496039691892
20250521,000559.SZ,万向钱潮,9.32054328918457,5.567388358131731,-3.2984678711543536
20250521,600336.SH,澳柯玛,7.875357627868652,5.309581995607915,-1.0812371296990086
20250521,000678.SZ,襄阳轴承,16.934768676757812,5.0667902182417235,-2.9801401478505296
20250522,000565.SZ,渝三峡A,10.701761245727539,8.177270975198825,0.4880733318157082
20250522,000559.SZ,万向钱潮,9.330663681030273,5.646055700495389,0.5299562924758972
20250522,601236.SH,红塔证券,8.46491813659668,4.885683764325899,1.456572795821165
20250522,600396.SH,华电辽能,3.3647258281707764,4.432439520245501,0.5532293092636698
20250522,002297.SZ,博云新材,8.077142715454102,4.31495647454232,-3.547749299086278
20250523,605055.SH,迎丰股份,9.780732154846191,9.204461054546842,-6.484046737843574
20250523,000565.SZ,渝三峡A,10.47655963897705,8.49076251301164,0.8309267559518441
20250523,600644.SH,乐山电力,16.053359985351562,7.6867963060920586,0.32075702408214113
20250523,600281.SH,华阳新材,5.239643573760986,5.93018010115669,-0.7586123160803426
20250523,002809.SZ,红墙股份,14.482804298400879,5.866943369942024,-4.1849873402772575
20250526,000565.SZ,渝三峡A,10.463191986083984,12.429078603755528,-8.834709735275004
20250526,002651.SZ,利君股份,14.224464416503906,10.08070565603829,-4.766426303169946
20250526,002431.SZ,棕榈股份,2.730341911315918,8.09600581611254,-6.2727846405058685
20250526,600448.SH,华纺股份,3.889012098312378,6.710326641112019,-4.230412375896475
20250526,002809.SZ,红墙股份,14.14663028717041,6.525862534617977,-4.696822484111385
20250527,002040.SZ,南京港,11.369148254394531,11.521067057114,-6.617757170481454
20250527,600463.SH,空港股份,11.03188705444336,7.473409231839612,0.31392759000752335
20250527,600495.SH,晋西车轴,4.591350078582764,5.200378518355531,-1.2382971613030813
20250527,600448.SH,华纺股份,3.9191579818725586,4.986651779135776,3.327890247335219
20250527,002229.SZ,鸿博股份,16.971773147583008,4.526738140070541,-4.106476930814362
20250528,002727.SZ,一心堂,17.948081970214844,5.056549225963547,-1.0407856942290516
20250528,603332.SH,苏州龙杰,19.30684471130371,5.033376690831282,-3.204946338256076
20250528,603725.SH,天安新材,8.297568321228027,4.6075649604112145,-3.0867545190685464
20250528,600448.SH,华纺股份,3.9770171642303467,4.542279243469238,-2.645254135131836
20250528,600610.SH,中毅达,15.663359642028809,3.169591675581218,-0.16612970192013687
20250529,600610.SH,中毅达,14.491905212402344,5.095717532575628,-1.2089907630415953
20250529,600476.SH,湘邮科技,18.7981014251709,4.5896216544179635,0.45070481107563065
20250529,003033.SZ,征和工业,46.12010955810547,4.474040910044841,-3.1000223329524346
20250529,600505.SH,西昌电力,15.694875717163086,4.243073282362531,-1.1554189875156107
20250529,605016.SH,百龙创园,28.007461547851562,3.4441750286060335,-0.14740068887926228
20250530,603639.SH,海利尔,15.626708984375,9.107531999286866,-2.678371730603679
20250530,603630.SH,拉芳家化,25.346086502075195,7.119149579404382,2.796366269582795
20250530,002811.SZ,郑中设计,11.370655059814453,6.883051078194113,4.338223132763197
20250530,600644.SH,乐山电力,15.214787483215332,5.782997708360682,-2.6473062147844395
20250530,002364.SZ,中恒电气,16.47544288635254,5.075427880710048,-1.8684504228994259
20250603,002651.SZ,利君股份,11.477575302124023,10.139317457016395,-7.170803982334251
20250603,002136.SZ,安纳达,11.132017135620117,10.047635101902564,-4.892595909678499
20250603,600610.SH,中毅达,13.433642387390137,9.847625218343214,-1.6410533903568725
20250603,002735.SZ,王子新材,19.420183181762695,8.22281597469079,-6.61532967358478
20250603,603630.SH,拉芳家化,25.5200138092041,7.99499731973925,-5.023428594578516
20250604,002471.SZ,中超控股,5.512064456939697,7.178515594647972,-3.1305739504519092
20250604,002973.SZ,侨银股份,13.482171058654785,7.065566500326748,2.5977269151157056
20250604,002040.SZ,南京港,10.031404495239258,6.489309168463175,5.6830252176575335
20250604,603332.SH,苏州龙杰,15.772320747375488,5.726644489797916,1.7410388897718398
20250604,600817.SH,宇通重工,12.12817096710205,5.156258791071888,-2.92413627169259
20250605,601022.SH,宁波远洋,9.728732109069824,8.147206002926687,-1.2569524179493863
20250605,603332.SH,苏州龙杰,16.473186492919922,7.201788534966447,0.015696872670756257
20250605,002366.SZ,融发核电,7.018116474151611,5.708613991737366,0.6370335817337036
20250605,002040.SZ,南京港,10.173858642578125,5.583127339680982,-3.251282941727407
20250605,603333.SH,尚纬股份,9.006011962890625,4.252094692654085,-1.742047733730745
20250606,000565.SZ,渝三峡A,9.900270462036133,12.6280063536109,1.851113734206522
20250606,002366.SZ,融发核电,7.048294544219971,10.063525052529387,-5.323172171678903
20250606,603657.SH,春光科技,25.670976638793945,8.985614776611328,2.5409836035508393
20250606,002190.SZ,成飞集成,38.669586181640625,8.513199842447584,2.523891850015736
20250606,603839.SH,安正时尚,7.803977012634277,7.751334039919389,-5.442567365887574
20250609,002040.SZ,南京港,9.959444046020508,5.131376446701408,1.1871041275384853
20250609,002651.SZ,利君股份,10.902241706848145,4.183740745302766,-0.9989332289717323
20250609,002345.SZ,潮宏基,14.53758716583252,3.9605264182263067,-1.4403817760649806
20250609,000665.SZ,湖北广电,5.553924560546875,3.8520759821768724,-1.3606679979516922
20250609,603086.SH,先达股份,9.312745094299316,3.8088267535595577,-1.706637923483556
20250610,002491.SZ,通鼎互联,5.913498401641846,9.619102541499846,3.4761311805585393
20250610,002366.SZ,融发核电,7.151430130004883,4.458894400761038,-2.9921235709354788
20250610,603123.SH,翠微股份,12.905780792236328,3.7273332476615906,-3.521084785461426
20250610,002735.SZ,王子新材,16.625347137451172,3.389478799800205,2.3366854983725815
20250610,600082.SH,海泰发展,4.564223289489746,3.3433834155956355,-2.0644214047696563
20250611,002471.SZ,中超控股,6.229434013366699,5.3724471171190835,-2.7858879156173355
20250611,603937.SH,丽岛新材,10.161606788635254,5.1277584499783035,-1.9527898894415863
20250611,002177.SZ,御银股份,7.749509811401367,4.47792063092507,-1.2586007913981678
20250611,002639.SZ,雪人集团,11.998846054077148,4.100994562055815,-0.5491766044692481
20250611,002735.SZ,王子新材,16.326717376708984,4.0661471353676815,-3.182170435579912
20250612,603332.SH,苏州龙杰,19.723892211914062,12.590770528774065,-0.13296002089375758
20250612,002177.SZ,御银股份,7.576976776123047,8.49957784016928,-4.59811051686605
20250612,002546.SZ,新联电子,6.016180038452148,7.9709898712002625,1.7867761394337878
20250612,002040.SZ,南京港,12.267770767211914,5.076241006656579,-4.033258496498582
20250612,000701.SZ,厦门信达,6.427578926086426,4.303012942296092,-3.320033963243696
20250613,001222.SZ,源飞宠物,21.414613723754883,7.468749324334056,0.7429984662805422
20250613,603518.SH,锦泓集团,12.614233016967773,5.439234836015183,1.0821389555213168
20250613,603839.SH,安正时尚,7.447873115539551,4.846812583304727,-1.2105867669389037
20250613,603683.SH,晶华新材,16.185434341430664,4.662142114455303,-1.9851926104504702
20250613,002735.SZ,王子新材,16.037322998046875,4.352350264149685,-2.015001110345205
20250616,605388.SH,均瑶健康,9.187894821166992,7.4428348750858575,-3.8038598312126526
20250616,603232.SH,格尔软件,16.080350875854492,6.059048862569405,-4.384764162720134
20250616,001222.SZ,源飞宠物,21.914947509765625,6.026159635227479,-2.852962221692157
20250616,605136.SH,丽人丽妆,10.992086410522461,5.355153374347199,-2.6535863944706417
20250616,603683.SH,晶华新材,16.206680297851562,5.062821191283651,-3.6889641223579517
20250617,605388.SH,均瑶健康,8.790328025817871,5.781989627414275,5.073213577270508
20250617,600315.SH,上海家化,22.21831703186035,3.0933442891624807,-0.5024768534700463
20250617,002181.SZ,粤传媒,7.425424575805664,2.8053970127315253,-0.5679915239522604
20250617,603983.SH,丸美生物,43.64588928222656,2.5718129316256277,-2.3497510835216895
20250617,003040.SZ,楚天龙,17.9239559173584,2.5540922598007665,-1.5514902760494165
20250618,000701.SZ,厦门信达,7.409946441650391,5.621532303571053,-4.333497013270704
20250618,002735.SZ,王子新材,16.70524787902832,4.35936106813648,-2.6420076201402853
20250618,600576.SH,祥源文旅,8.569602966308594,4.247391589580141,-2.108919254841246
20250618,002550.SZ,千红制药,9.216774940490723,4.18438790867377,1.2194837472592424
20250618,002250.SZ,联化科技,13.229101181030273,4.090152400554992,-0.5055788629216629
20250619,002734.SZ,利民股份,22.665353775024414,6.654558746949735,-2.385768848417902
20250619,002348.SZ,高乐股份,4.167093276977539,6.201901960601086,-0.33768569453482833
20250619,003010.SZ,若羽臣,81.56546020507812,5.186837531076893,4.749009112499736
20250619,603980.SH,吉华集团,5.03552770614624,4.572771162835099,-1.193363854058993
20250619,603076.SH,乐惠国际,32.98276138305664,4.229113287755015,-2.2273973434359107
20250620,600353.SH,旭光电子,12.096721649169922,7.517380166380305,-3.8233578272313773
20250620,002365.SZ,永安药业,26.41907501220703,7.438886690439661,-3.3257568407358606
20250620,003010.SZ,若羽臣,83.87419128417969,6.7662471513488365,-3.914039722855356
20250620,600232.SH,金鹰股份,6.527994155883789,6.713237673041905,-2.7615078551080474
20250620,600650.SH,锦江在线,15.187236785888672,6.440397168769207,-1.8534257763721973
20250623,600468.SH,百利电气,6.966955184936523,6.8659533153880625,-1.7216211015527838
20250623,603373.SH,安邦护卫,43.648475646972656,6.100500691747768,-4.293708602102986
20250623,002015.SZ,协鑫能科,11.144075393676758,5.716619598731576,-2.2925177316987178
20250623,002104.SZ,恒宝股份,14.319414138793945,5.714319346574559,-2.117597844120911
20250623,600353.SH,旭光电子,11.78561782836914,5.0496403032701975,-4.513208370220667
20250624,002015.SZ,协鑫能科,11.765410423278809,3.5331678347890083,-2.8729394464433122
20250624,605198.SH,安德利,40.71190643310547,3.1977303542225055,0.6953010943919091
20250624,001222.SZ,源飞宠物,19.97702980041504,2.9546228469227165,-1.04896047116525
20250624,600315.SH,上海家化,21.33675765991211,2.8677288821298053,-2.2608836511034403
20250624,003040.SZ,楚天龙,23.506118774414062,2.6099236275086035,2.378525040879409
20250625,002109.SZ,兴化股份,4.103048324584961,6.2432755815221785,0.000603458278303215
20250625,605198.SH,安德利,41.38505554199219,5.6152283109010215,-4.020367684911519
20250625,603657.SH,春光科技,36.004844665527344,5.1892208904533055,-0.7296710662538564
20250625,002374.SZ,中锐股份,3.000535726547241,4.5356686092266285,-2.6164139198720404
20250625,605099.SH,共创草坪,35.94416809082031,4.369896885330338,-4.2994269332828905
20250626,600468.SH,百利电气,7.181583881378174,7.028192943996858,-0.09326272540621794
20250626,003040.SZ,楚天龙,21.456735610961914,5.9761548758539895,-3.6752212172539434
20250626,603657.SH,春光科技,34.75387191772461,4.361649043944293,-0.19920831986823817
20250626,002366.SZ,融发核电,8.040428161621094,4.04546512580064,-0.1775818581906785
20250626,002463.SZ,沪电股份,43.306827545166016,3.6895462196124162,-1.2478897970493286
20250627,603093.SH,南华期货,21.119033813476562,9.251145190777743,-1.2703307677928377
20250627,603518.SH,锦泓集团,10.276063919067383,6.277963632564387,-2.488686362435244
20250627,002104.SZ,恒宝股份,17.325111389160156,4.6199210980897965,-2.8742419571786026
20250627,603977.SH,国泰集团,12.485708236694336,4.44817069938801,-1.3238913007705078
20250627,603238.SH,诺邦股份,17.471290588378906,4.1350114057915555,1.0759139471816948
20250630,002657.SZ,中科金财,29.293424606323242,9.503667399948812,-8.830355060529005
20250630,003040.SZ,楚天龙,23.10898780822754,6.341427248846143,-4.3685412995849715
20250630,002017.SZ,东信和平,16.689878463745117,5.543537398435183,-3.043173797436838
20250630,002015.SZ,协鑫能科,12.877272605895996,4.897364997562459,-1.5182067056026094
20250630,002250.SZ,联化科技,11.069828033447266,4.705983157610993,-3.3808980052827176
20250701,002878.SZ,元隆雅图,24.009557723999023,6.015320086397247,-2.4420430570123886
20250701,002250.SZ,联化科技,11.131107330322266,5.4805755615234375,-2.5627266276966543
20250701,603093.SH,南华期货,22.121713638305664,3.730232225597674,-0.5707781396626865
20250701,000554.SZ,泰山石油,7.107233047485352,3.3227547226687415,0.6262746937239161
20250701,002015.SZ,协鑫能科,14.358810424804688,3.2898910423875716,-2.8531152313763686
20250702,603948.SH,建业股份,24.289825439453125,7.476182638222517,5.148851023306045
20250702,600722.SH,金牛化工,6.359630584716797,6.305948593331578,-4.197118192348825
20250702,603212.SH,赛伍技术,12.386370658874512,6.298236209658947,4.972847200866437
20250702,002017.SZ,东信和平,17.297359466552734,5.453725580640145,5.404286275577452
20250702,002846.SZ,英联股份,18.280290603637695,5.3421534514904945,-4.134954030901383
20250703,600152.SH,维科技术,7.427647590637207,6.8624483572470085,-1.0836498157398067
20250703,002265.SZ,建设工业,27.151914596557617,5.6270224543293335,-0.04343431792437347
20250703,002017.SZ,东信和平,16.591846466064453,4.837070990376469,-2.7238042246402028
20250703,001313.SZ,粤海饲料,8.003700256347656,4.652845126622296,-2.549795344602801
20250703,603091.SH,众鑫股份,65.44580841064453,4.520654901796073,-2.460890749186162
20250704,603928.SH,兴业股份,20.618141174316406,8.977113254480763,-5.228101684650088
20250704,002846.SZ,英联股份,16.73457908630371,6.699289369189043,-2.662048584736487
20250704,002940.SZ,昂利康,43.111602783203125,5.701354817418469,-1.0580978325616996
20250704,002878.SZ,元隆雅图,20.58308982849121,4.738469180382299,-2.0391145242532716
20250704,002365.SZ,永安药业,28.310592651367188,4.660640756991219,0.4583910160266935
20250707,003040.SZ,楚天龙,23.07832908630371,7.845362475397666,-1.4836803500944962
20250707,603212.SH,赛伍技术,13.217382431030273,5.722656545712956,-2.3237513017284828
20250707,600819.SH,耀皮玻璃,6.8310136795043945,5.093316204890241,-4.522654303222029
20250707,002878.SZ,元隆雅图,20.175155639648438,4.987421035766593,-2.345187664031978
20250707,002017.SZ,东信和平,16.553302764892578,4.452253838383036,-2.8994990141596677
20250708,001236.SZ,弘业期货,14.522920608520508,5.535019649548478,-1.5889139657609963
20250708,601003.SH,柳钢股份,4.883175849914551,4.576361806769125,-2.3077851847598474
20250708,003029.SZ,吉大正元,29.879796981811523,3.8832916311754673,-0.17359407025261397
20250708,002878.SZ,元隆雅图,20.5385799407959,3.556153121267913,-1.7318666594569265
20250708,002015.SZ,协鑫能科,14.257635116577148,3.181762112106523,1.282796419023069
20250709,002612.SZ,朗姿股份,18.656776428222656,7.5885792904066385,-5.650343765208965
20250709,600643.SH,爱建集团,6.602694511413574,5.797120653060039,4.7892211992484945
20250709,002017.SZ,东信和平,18.009613037109375,5.45094769836898,-2.964282899395121
20250709,601718.SH,际华集团,3.97520112991333,4.2862131138040604,-2.0781284630900787
20250709,002735.SZ,王子新材,15.788166046142578,4.2775041497355115,-1.1840840177095746
20250710,001210.SZ,金房能源,17.860361099243164,8.422039786923886,-3.4448084731801387
20250710,600819.SH,耀皮玻璃,7.021202087402344,6.794749159265057,2.759932270258103
20250710,600113.SH,浙江东日,29.00566864013672,6.539499745882438,-4.173648899321947
20250710,603155.SH,新亚强,16.87398910522461,6.020128840628547,1.4561537362132837
20250710,603200.SH,上海洗霸,47.94529724121094,5.984514499187421,0.489300950283611
20250711,600819.SH,耀皮玻璃,6.9058122634887695,9.804498990707833,-4.716621775559471
20250711,002104.SZ,恒宝股份,21.53591537475586,7.413028039308056,1.8792839383410698
20250711,002579.SZ,中京电子,13.487870216369629,6.076907394523912,2.631641061682455
20250711,002940.SZ,昂利康,38.15137481689453,5.692981275835907,-0.6032704226351049
20250711,002882.SZ,金龙羽,34.60343933105469,5.33773786513887,-3.2240008746153404
20250714,600698.SH,湖南天雁,10.702375411987305,5.915363979071975,-5.73659315635604
20250714,600113.SH,浙江东日,30.693876266479492,5.347617947009886,-1.2022005868991048
20250714,002463.SZ,沪电股份,48.8886833190918,4.342368040758271,-2.8438537436877187
20250714,002940.SZ,昂利康,37.74559783935547,4.3264209311201896,0.8008117168396112
20250714,603228.SH,景旺电子,49.05183792114258,3.9321290940963483,-3.8677914561977333
20250715,000655.SZ,金岭矿业,9.21340274810791,8.033035992278892,-1.177789985939004
20250715,600622.SH,光大嘉宝,3.296145439147949,4.818496762252433,-3.350001137431091
20250715,605198.SH,安德利,44.489681243896484,4.4657165289307965,-1.2033071176642984
20250715,605122.SH,四方新材,17.591381072998047,4.026091315022273,-2.932121699284651
20250715,002579.SZ,中京电子,13.165441513061523,3.3793620274588987,-2.656811923016811
20250716,605500.SH,森林包装,12.774688720703125,5.808647662635091,-4.025973152878137
20250716,002623.SZ,亚玛顿,26.191940307617188,4.402134593149487,-0.8456228091110685
20250716,002189.SZ,中光学,25.55409812927246,4.034564008556196,-2.1208760792431836
20250716,600475.SH,华光环能,15.21726131439209,3.636257191921799,-1.1940410796632106
20250716,603089.SH,正裕工业,14.750057220458984,2.934136084178185,-2.265706756483654
20250717,600698.SH,湖南天雁,9.984451293945312,5.986399454874802,-1.5602915017335128
20250717,002235.SZ,安妮股份,9.676570892333984,5.171896115378227,-3.967645603591463
20250717,002623.SZ,亚玛顿,26.625295639038086,4.137069970812801,-2.1007791536699294
20250717,003040.SZ,楚天龙,27.766403198242188,4.080598246994183,-2.9208925683652964
20250717,002463.SZ,沪电股份,51.244606018066406,4.032484220945398,-3.3866425247923493
20250718,002104.SZ,恒宝股份,25.134458541870117,7.8373736706429,-6.682095917080666
20250718,603928.SH,兴业股份,16.087345123291016,6.333478744594467,-0.6273850137757941
20250718,002017.SZ,东信和平,18.56694221496582,4.422937427765317,2.28147062079771
20250718,600288.SH,大恒科技,11.179830551147461,3.7793360844669444,-1.9953896093239942
20250718,605277.SH,新亚电子,24.934585571289062,3.1423781327399203,-0.3869976318928714
20250721,600110.SH,诺德股份,5.8346757888793945,6.466977600415014,-5.641637063315685
20250721,605500.SH,森林包装,14.232187271118164,6.1354488911461225,-4.674689590522085
20250721,002900.SZ,哈三联,16.38010597229004,5.412503961515758,-2.433926647760609
20250721,002329.SZ,皇氏集团,4.3491973876953125,4.781006867030868,-2.262670139096823
20250721,002384.SZ,东山精密,56.556480407714844,4.775243575011734,-4.372765024954672
20250722,603115.SH,海星股份,19.43362808227539,6.948486894184036,-5.82243050109188
20250722,002623.SZ,亚玛顿,22.567590713500977,6.0793322564336005,2.583327153736459
20250722,001287.SZ,中电港,22.298002243041992,5.781574512038179,-0.3444068734030026
20250722,003040.SZ,楚天龙,25.246566772460938,5.563502990570912,-3.4238666979267363
20250722,002104.SZ,恒宝股份,21.93170166015625,4.895408852269489,-4.038646153138936
20250723,002401.SZ,中远海科,20.308727264404297,6.487691228660841,4.189544782925858
20250723,605500.SH,森林包装,11.459745407104492,5.5808887401017415,-3.642792739197498
20250723,605162.SH,新中港,9.595046997070312,5.034283897609071,-3.1117428243043976
20250723,603200.SH,上海洗霸,56.75767517089844,5.017710280877008,-2.2302945445941136
20250723,603716.SH,塞力医疗,25.578956604003906,4.919268506387664,-0.8352608732314915
20250724,603176.SH,汇通集团,6.634081840515137,12.331432850269298,1.208505696965112
20250724,002104.SZ,恒宝股份,22.46365737915039,7.203375959036795,-5.780072395530689
20250724,605500.SH,森林包装,11.173296928405762,4.338029085038131,-0.6903493543190198
20250724,600376.SH,首开股份,2.8380699157714844,4.30235744786347,2.0299218147466602
20250724,603018.SH,华设集团,9.045798301696777,4.253988813201937,-0.7449661382896489
20250725,603193.SH,润本股份,34.82915115356445,9.016097415038548,-0.3230374842169592
20250725,600513.SH,联环药业,17.26708984375,7.601698316103178,-3.1992864365643303
20250725,600774.SH,汉商集团,10.873730659484863,6.5108278295495925,-5.983616580893258
20250725,600826.SH,兰生股份,13.909817695617676,5.893644117030239,-3.8119068458413397
20250725,603590.SH,康辰药业,58.12702941894531,5.419108973832687,-2.001799061613463
20250728,601003.SH,柳钢股份,7.502018451690674,10.165546635516009,-4.780041781693134
20250728,001324.SZ,长青科技,22.714763641357422,8.368896899961008,-6.543269063227908
20250728,603200.SH,上海洗霸,59.16020965576172,5.346559040052878,-4.27837703795797
20250728,002266.SZ,浙富控股,4.460009574890137,5.319710970902891,-4.315218609484095
20250728,600537.SH,亿晶光电,4.091351509094238,5.309381717588857,-4.575729660871564
20250729,600117.SH,西宁特钢,3.468247413635254,6.673501754013178,-2.7394609080267918
20250729,600801.SH,华新水泥,16.54160499572754,5.805874479830653,3.2565762578744994
20250729,002579.SZ,中京电子,12.701597213745117,4.2161874816603495,-2.527770935446738
20250729,002940.SZ,昂利康,57.584686279296875,3.7594587538778867,-2.3781464037301525
20250729,603256.SH,宏和科技,23.04483985900879,3.6400433216184913,-0.15331464318619759
20250730,605277.SH,新亚电子,28.971134185791016,6.0513441467319184,1.9863946571154312
20250730,600801.SH,华新水泥,17.13848304748535,5.133509339910458,0.5370145482325839
20250730,603386.SH,骏亚科技,14.921106338500977,4.634715960575986,-2.2183090775877545
20250730,002225.SZ,濮耐股份,6.753958225250244,4.621410030519502,1.5036649863674478
20250730,603716.SH,塞力医疗,31.341848373413086,3.261466270606017,-3.1336421155235827
20250731,605277.SH,新亚电子,31.251737594604492,7.295102727835223,0.023008288585435466
20250731,601696.SH,中银证券,16.353225708007812,6.556381519206345,-2.756043800576591
20250731,002827.SZ,高争民爆,54.39040756225586,6.546525221403265,-4.812720866073561
20250731,603716.SH,塞力医疗,30.59054183959961,6.251482903359196,-3.7227920514937507
20250731,603916.SH,苏博特,12.230661392211914,4.8023134341028895,4.549070377367159
20250801,001359.SZ,平安电工,51.74864959716797,8.01994734515057,-5.222842784883275
20250801,002827.SZ,高争民爆,51.73958969116211,7.616624485073165,-5.1410380948405665
20250801,603093.SH,南华期货,23.178462982177734,6.775810874401511,-0.5087570884042991
20250801,600010.SH,包钢股份,2.701702356338501,6.428351987250225,1.3133772243797637
20250801,002384.SZ,东山精密,61.28518295288086,6.0693500007550805,-4.107769948137507
20250804,605277.SH,新亚电子,29.229949951171875,5.922089588713875,-4.261299508159855
20250804,002940.SZ,昂利康,59.90623092651367,4.574327870675399,-0.9253234000097477
20250804,603119.SH,浙江荣泰,55.553131103515625,4.280123245618261,-3.4599730866463174
20250804,002463.SZ,沪电股份,55.18083953857422,4.2311848293655085,-2.1908313406556745
20250804,603590.SH,康辰药业,64.88351440429688,4.068567281780067,-2.8319601174104925
20250805,600326.SH,西藏天路,18.110443115234375,8.676488971328089,-8.263569336723586
20250805,603229.SH,奥翔药业,11.495849609375,7.264943343888852,-6.292550993248569
20250805,002793.SZ,罗欣药业,6.120139122009277,4.945752204534082,-0.4520802863464901
20250805,002265.SZ,建设工业,40.41762161254883,4.40475062320107,-1.2619517529022684
20250805,603716.SH,塞力医疗,29.33043098449707,4.380158911668031,2.5335971661804013
20250806,603256.SH,宏和科技,24.775787353515625,9.028246219946334,-4.412768236979514
20250806,603716.SH,塞力医疗,28.951702117919922,8.228916232868766,1.236743037983512
20250806,002940.SZ,昂利康,59.852909088134766,7.921536761000114,-3.1319160127298407
20250806,000679.SZ,大连友谊,8.667522430419922,7.553751455188484,-0.6382984630132205
20250806,603228.SH,景旺电子,63.221160888671875,6.535578515941287,-1.6906343635305188
20250807,603176.SH,汇通集团,7.110777854919434,8.646817741762035,2.3522143272218132
20250807,603716.SH,塞力医疗,28.510141372680664,7.311860762815425,-5.537238478023099
20250807,000679.SZ,大连友谊,8.710053443908691,6.124941934675188,-0.01983410560044696
20250807,603179.SH,新泉股份,48.36480712890625,6.036505327324604,-3.682017735437637
20250807,605259.SH,绿田机械,28.247228622436523,6.001906452132211,-0.649163733979452
20250808,600853.SH,龙建股份,4.019009590148926,8.904908770190723,-3.5686629423876237
20250808,600117.SH,西宁特钢,3.750515937805176,6.998404072974007,5.463726779957501
20250808,000558.SZ,天府文旅,6.04998779296875,6.555783508608015,-0.7562590125423263
20250808,603280.SH,南方路机,53.17401885986328,6.109122882587781,1.9491942912190696
20250808,600513.SH,联环药业,21.816274642944336,5.980458463983873,-5.267676238500796
20250811,603059.SH,倍加洁,38.14748764038086,7.7925563185899716,-2.651331478393315
20250811,002940.SZ,昂利康,54.86049270629883,6.368587521731572,-4.748251997435471
20250811,600117.SH,西宁特钢,3.954484701156616,6.059210306303497,-3.0472168465504046
20250811,600619.SH,海立股份,19.156005859375,5.609817478344237,-4.5192716110383335
20250811,600143.SH,金发科技,13.865381240844727,5.511623665741161,-2.640733857183508
20250812,603059.SH,倍加洁,33.70069885253906,7.895117428306375,3.32244591213684
20250812,600326.SH,西藏天路,16.61859893798828,6.7584363369329825,-1.6620793296407532
20250812,603280.SH,南方路机,55.55778503417969,5.792395978755183,-1.9445260122224584
20250812,002097.SZ,山河智能,17.960865020751953,5.390862864899515,-2.482820816929654
20250812,600117.SH,西宁特钢,3.921217441558838,5.389758032195413,0.49261633230714974
20250813,600425.SH,青松建化,4.793289661407471,11.165890412480328,0.555106033323427
20250813,002543.SZ,万和电气,13.135536193847656,6.830800189736963,-0.15314452550108104
20250813,605598.SH,上海港湾,30.522735595703125,6.40952089152711,-5.30652896295174
20250813,002205.SZ,国统股份,16.01011085510254,5.264660021243528,-4.3889808516971
20250813,603200.SH,上海洗霸,67.68993377685547,3.9107597448141185,-0.06367021465321088
20250814,600425.SH,青松建化,4.71686315536499,7.8107730381116625,-4.6514822052337035
20250814,600075.SH,新疆天业,4.711967945098877,6.7851027136328845,-4.194761533657521
20250814,002775.SZ,文科股份,4.592194557189941,4.4404842848374315,-0.3687305977959854
20250814,000010.SZ,美丽生态,4.503171920776367,4.391136084850511,0.7147690937947315
20250814,603200.SH,上海洗霸,68.9400634765625,4.254156267133502,-0.8924170351984229
20250815,603937.SH,丽岛新材,11.69479751586914,5.856119702978546,-3.487188595736024
20250815,000010.SZ,美丽生态,4.48848819732666,5.5074167681169905,-0.4475450730538455
20250815,600513.SH,联环药业,25.52625274658203,5.353020446373691,-4.805786218030983
20250815,603767.SH,中马传动,33.55393600463867,5.279241277072377,-2.3765749908313927
20250815,601138.SH,工业富联,44.146690368652344,5.018837516471564,-1.8941538259220625
20250818,603767.SH,中马传动,32.538185119628906,7.572575609605048,-4.385462381890681
20250818,603800.SH,洪田股份,52.98755645751953,7.449169182665116,-1.4061315588551837
20250818,600203.SH,福日电子,17.612680435180664,5.79107590789516,-3.5968772859066966
20250818,002896.SZ,中大力德,130.2782440185547,5.248879181822974,-4.780070269612735
20250818,002795.SZ,永和智控,4.984019756317139,4.01361867001182,-3.4847864255248773
20250819,600749.SH,西藏旅游,28.874149322509766,8.77114275227422,0.3055922363115471
20250819,603516.SH,淳中科技,125.6571044921875,7.344522056622549,-2.7615072024086196
